"시도명","시군구명","상세주소","분포식물학명","분포식물국명"
"경상북도","안동시","용두산","Persicaria sagittata (L.) H.Gross","미꾸리낚시"
"경상북도","안동시","용두산","Persicaria senticosa (Meisn.) H.Gross","며느리밑씻개"
"경상북도","안동시","용두산","Persicaria viscofera (Makino) H.Gross","끈끈이여뀌"
"경상북도","안동시","용두산","Deutzia uniflora Shirai","매화말발도리"
"경상북도","안동시","용두산","Indigofera kirilowii Maxim. ex Palib.","땅비싸리"
"경상북도","안동시","용두산","Celastrus flagellaris Rupr.","푼지나무"
"경상북도","안동시","용두산","Acer tataricum L. subsp. ginnala (Maxim.) Wesm.","신나무"
"경상북도","안동시","용두산","Crepidiastrum denticulatum (Houtt.) J.H.Pak & Kawano","이고들빼기"
"경상북도","안동시","용두산","Crepidiastrum sonchifolium (Bunge) J.H.Pak & Kawano","고들빼기"
"경상북도","안동시","용두산","Ixeris polycephala Cass.","벌씀바귀"
"경상북도","안동시","용두산","Smilax china L.","청미래덩굴"
"경상북도","안동시","용두산","Quercus aliena Blume","갈참나무"
"경상북도","안동시","용두산","Clematis apiifolia DC.","사위질빵"
"경상북도","안동시","용두산","Cocculus orbiculatus (L.) DC.","댕댕이덩굴"
"경상북도","안동시","용두산","Geranium sibiricum L.","쥐손이풀"
"경상북도","안동시","용두산","Lamium amplexicaule L.","광대나물"
"경상북도","안동시","용두산","Pyrola japonica Klenze ex Alef.","노루발"
"경상북도","안동시","용두산","Trigonotis peduncularis (Trevis.) Benth. ex Baker & S.Moore","꽃마리"
"경상북도","안동시","용두산","Lycopus lucidus Turcz. ex Benth.","쉽싸리"
"경상북도","안동시","용두산","Breea segetum (Bunge) Kitam.","조뱅이"
"경상북도","안동시","용두산","Carduus crispus L.","지느러미엉겅퀴"
"경상북도","안동시","용두산","Hemisteptia lyrata (Bunge) Fisch. & C.A.Mey.","지칭개"
"경상북도","안동시","용두산","Sanguisorba officinalis L.","오이풀"
"경상북도","안동시","용두산","Turritis glabra L.","장대나물"
"경상북도","안동시","용두산","Berteroella maximowiczii (Palib.) O.E.Schulz","장대냉이"
"경상북도","안동시","용두산","Capsella bursa-pastoris (L.) Medik.","냉이"
"경상북도","안동시","용두산","Rorippa palustris (L.) Besser","속속이풀"
"경상북도","안동시","용두산","Thlaspi arvense L.","말냉이"
"경상북도","안동시","용두산","Polygonatum odoratum (Mill.) Druce var. pluriflorum (Miq.) Ohwi","둥굴레"
"경상북도","안동시","용두산","Dianthus chinensis L.","패랭이꽃"
"경상북도","안동시","용두산","Corchoropsis tomentosa (Thunb.) Makino","수까치깨"
"경상북도","안동시","용두산","Mazus pumilus (Burm.f.) Steenis","주름잎"
"경상북도","안동시","용두산","Phtheirospermum japonicum (Thunb.) Kanitz","나도송이풀"
"경상북도","안동시","용두산","Pseudolysimachion dauricum (Steven) Holub","구와꼬리풀"
"경상북도","안동시","용두산","Helianthus tuberosus L.","뚱딴지"
"경상북도","안동시","용두산","Taraxacum coreanum Nakai","흰민들레"
"경상북도","안동시","용두산","Artemisia sacrorum Ledeb. var. iwayomogi (Kitam.) M.S.Park & G.Y.Chung","더위지기"
"경상북도","안동시","용두산","Rubus pungens Cambess.","줄딸기"
"경상북도","안동시","용두산","Ligustrum obtusifolium Siebold & Zucc.","쥐똥나무"
"경상북도","안동시","용두산","Ampelopsis glandulosa (Wall.) Momiy.","털개머루"
"경상북도","안동시","용두산","Amphicarpaea bracteata (L.) Fernald subsp. edgeworthii (Benth.) H.Ohashi","새콩"
"경상북도","안동시","용두산","Chamaecrista nomame (Makino) H.Ohashi","차풀"
"경상북도","안동시","용두산","Lespedeza cuneata (Dum.Cours.) G.Don","비수리"
"경상북도","안동시","용두산","Lespedeza thunbergii (DC.) Nakai","풀싸리"
"경상북도","안동시","용두산","Pueraria lobata (Willd.) Ohwi","칡"
"경상북도","안동시","용두산","Sophora flavescens Aiton","고삼"
"경상북도","안동시","용두산","Vicia amurensis Oett.","벌완두"
"경상북도","안동시","용두산","Prunus serrulata Lindl. var. pubescens (Makino) Nakai","잔털벚나무"
"경상북도","안동시","용두산","Prunus padus L.","귀룽나무"
"경상북도","안동시","용두산","Amaranthus viridis L.","청비름"
"경상북도","안동시","용두산","Portulaca oleracea L.","쇠비름"
"경상북도","안동시","용두산","Ludwigia epilobioides Maxim.","여뀌바늘"
"경상북도","안동시","용두산","Plantago asiatica L.","질경이"
"경상북도","안동시","용두산","Alopecurus aequalis Sobol.","뚝새풀"
"경상북도","안동시","용두산","Cymbopogon goeringii (Steud.) A.Camus","개솔새"
"경상북도","안동시","용두산","Barnardia japonica (Thunb.) Schult.f.","무릇"
"경상북도","안동시","용두산","Chenopodium album L. var. centrorubrum Makino","명아주"
"경상북도","안동시","용두산","Amethystea caerulea L.","개차즈기"
"경상북도","안동시","용두산","Mosla scabra (Thunb.) C.Y.Wu & H.W.Li","들깨풀"
"경상북도","안동시","용두산","Isodon inflexus (Thunb.) Kudô","산박하"
"경상북도","안동시","용두산","Lindernia procumbens (Krock.) Philcox","밭뚝외풀"
"경상북도","안동시","용두산","Lonicera subsessilis Rehder","청괴불나무"
"경상북도","안동시","용두산","Patrinia serratulifolia Link","마타리"
"경상북도","안동시","용두산","Patrinia villosa (Thunb.) Juss.","뚝갈"
"경상북도","안동시","용두산","Cuscuta japonica Choisy","새삼"
"경상북도","안동시","용두산","Androsace umbellata (Lour.) Merr.","봄맞이"
"경상북도","안동시","용두산","Rhus chinensis Mill.","붉나무"
"경상북도","안동시","용두산","Spiraea salicifolia L.","꼬리조팝나무"
"경상북도","안동시","용두산","Symplocos sawafutagi Nagam.","노린재나무"
"경상북도","안동시","용두산","Galium spurium L. var. echinospermum (Wallr.) Desp.","갈퀴덩굴"
"경상북도","안동시","용두산","Phedimus aizoon (L.) 't Hart var. floribundus H.Ohba","기린초"
"경상북도","안동시","용두산","Silene firma Siebold & Zucc.","장구채"
"경상북도","안동시","용두산","Persicaria orientalis (L.) Spach","털여뀌"
"경상북도","안동시","용두산","Viola verecunda A.Gray","콩제비꽃"
"경상북도","안동시","용두산","Dioscorea polystachya Turcz.","마"
"경상북도","안동시","용두산","Duchesnea indica (Andrews) Teschem.","뱀딸기"
"경상북도","안동시","용두산","Kummerowia striata (Thunb.) Schindl.","매듭풀"
"경상북도","안동시","포대봉","Equisetum arvense L.","쇠뜨기"
"경상북도","안동시","포대봉","Asparagus oligoclonos Maxim.","방울비짜루"
"경상북도","안동시","포대봉","Corylus heterophylla Fisch. ex Trautv.","개암나무"
"경상북도","안동시","포대봉","Persicaria lapathifolia (L.) Delarbre","흰여뀌"
"경상북도","안동시","포대봉","Persicaria longiseta (Bruijn) Kitag.","개여뀌"
"경상북도","안동시","포대봉","Persicaria senticosa (Meisn.) H.Gross","며느리밑씻개"
"경상북도","안동시","포대봉","Aconitum ciliare DC.","놋젓가락나물"
"경상북도","안동시","포대봉","Corydalis turtschaninovii Besser","조선현호색"
"경상북도","안동시","포대봉","Deutzia glabrata Kom.","물참대"
"경상북도","안동시","포대봉","Indigofera kirilowii Maxim. ex Palib.","땅비싸리"
"경상북도","안동시","포대봉","Euphorbia nutans Lag.","큰땅빈대"
"경상북도","안동시","포대봉","Celastrus orbiculatus Thunb.","노박덩굴"
"경상북도","안동시","포대봉","Euonymus sachalinensis (F.Schmidt) Maxim.","회나무"
"경상북도","안동시","포대봉","Acer tataricum L. subsp. ginnala (Maxim.) Wesm.","신나무"
"경상북도","안동시","포대봉","Oenothera biennis L.","달맞이꽃"
"경상북도","안동시","포대봉","Achillea millefolium L.","서양톱풀"
"경상북도","안동시","포대봉","Cirsium setidens (Dunn) Nakai","고려엉겅퀴"
"경상북도","안동시","포대봉","Crepidiastrum denticulatum (Houtt.) J.H.Pak & Kawano","이고들빼기"
"경상북도","안동시","포대봉","Ixeris chinensis (Thunb.) Nakai","노랑선씀바귀"
"경상북도","안동시","포대봉","Saussurea pulchella (Fisch.) Fisch. ex Colla","각시취"
"경상북도","안동시","포대봉","Pentarhizidium orientale (Hook.) Hayata","개면마"
"경상북도","안동시","포대봉","Dryopteris crassirhizoma Nakai","관중"
"경상북도","안동시","포대봉","Asplenium ruprechtii Sa.Kurata","거미고사리"
"경상북도","안동시","포대봉","Commelina communis L.","닭의장풀"
"경상북도","안동시","포대봉","Smilax china L.","청미래덩굴"
"경상북도","안동시","포대봉","Dioscorea tokoro Makino ex Miyabe","도꼬로마"
"경상북도","안동시","포대봉","Quercus aliena Blume","갈참나무"
"경상북도","안동시","포대봉","Quercus dentata Thunb.","떡갈나무"
"경상북도","안동시","포대봉","Boehmeria spicata (Thunb.) Thunb.","좀깨잎나무"
"경상북도","안동시","포대봉","Clematis apiifolia DC.","사위질빵"
"경상북도","안동시","포대봉","Clematis serratifolia Rehder","개버무리"
"경상북도","안동시","포대봉","Akebia quinata (Houtt.) Decne.","으름덩굴"
"경상북도","안동시","포대봉","Menispermum dauricum DC.","새모래덩굴"
"경상북도","안동시","포대봉","Chrysosplenium japonicum (Maxim.) Makino","산괭이눈"
"경상북도","안동시","포대봉","Parnassia palustris L.","물매화"
"경상북도","안동시","포대봉","Rhamnus davurica Pall.","갈매나무"
"경상북도","안동시","포대봉","Rhamnus yoshinoi Makino","짝자래나무"
"경상북도","안동시","포대봉","Angelica dahurica (Fisch. ex Hoffm.) Benth. & Hook.f. ex Franch. & Sav.","구릿대"
"경상북도","안동시","포대봉","Swertia pseudochinensis H.Hara","자주쓴풀"
"경상북도","안동시","포대봉","Trigonotis peduncularis (Trevis.) Benth. ex Baker & S.Moore","꽃마리"
"경상북도","안동시","포대봉","Trigonotis radicans (Turcz.) Steven var. sericea (Maxim.) H.Hara","참꽃마리"
"경상북도","안동시","포대봉","Physaliastrum echinatum (Yatabe) Makino","가시꽈리"
"경상북도","안동시","포대봉","Leuzea uniflora (L.) Holub","뻐꾹채"
"경상북도","안동시","포대봉","Aster ageratoides Turcz.","까실쑥부쟁이"
"경상북도","안동시","포대봉","Cardamine flexuosa With.","황새냉이"
"경상북도","안동시","포대봉","Cardamine leucantha (Tausch) O.E.Schulz","미나리냉이"
"경상북도","안동시","포대봉","Draba nemorosa L.","꽃다지"
"경상북도","안동시","포대봉","Thlaspi arvense L.","말냉이"
"경상북도","안동시","포대봉","Polygonatum odoratum (Mill.) Druce var. pluriflorum (Miq.) Ohwi","둥굴레"
"경상북도","안동시","포대봉","Elsholtzia splendens Nakai ex F.Maek.","꽃향유"
"경상북도","안동시","포대봉","Melampyrum roseum Maxim.","꽃며느리밥풀"
"경상북도","안동시","포대봉","Phtheirospermum japonicum (Thunb.) Kanitz","나도송이풀"
"경상북도","안동시","포대봉","Pseudolysimachion linariifolium (Pall. ex Link) Holub","꼬리풀"
"경상북도","안동시","포대봉","Senecio argunensis Turcz.","쑥방망이"
"경상북도","안동시","포대봉","Tephroseris kirilowii (Turcz. ex DC.) Holub","솜방망이"
"경상북도","안동시","포대봉","Bidens frondosa L.","미국가막사리"
"경상북도","안동시","포대봉","Cerastium holosteoides Fr. subsp. vulgare (Hartm.) I.V.Sokolova","점나도나물"
"경상북도","안동시","포대봉","Pseudostellaria heterophylla (Miq.) Pax","개별꽃"
"경상북도","안동시","포대봉","Scorzonera albicaulis Bunge","쇠채"
"경상북도","안동시","포대봉","Taraxacum coreanum Nakai","흰민들레"
"경상북도","안동시","포대봉","Dendranthema zawadskii (Herbich) Tzvelev var. latiloba (Maxim.) Kitam.","구절초"
"경상북도","안동시","포대봉","Artemisia sacrorum Ledeb. var. iwayomogi (Kitam.) M.S.Park & G.Y.Chung","더위지기"
"경상북도","안동시","포대봉","Rubus pungens Cambess.","줄딸기"
"경상북도","안동시","포대봉","Rubus parvifolius L.","멍석딸기"
"경상북도","안동시","포대봉","Platycodon grandiflorus (Jacq.) A.DC.","도라지"
"경상북도","안동시","포대봉","Elaeagnus umbellata Thunb.","보리수나무"
"경상북도","안동시","포대봉","Lindera obtusiloba Blume","생강나무"
"경상북도","안동시","포대봉","Morus bombycis Koidz.","산뽕나무"
"경상북도","안동시","포대봉","Vitis flexuosa Thunb.","새머루"
"경상북도","안동시","포대봉","Typha orientalis C.Presl","부들"
"경상북도","안동시","포대봉","Typha angustifolia L.","애기부들"
"경상북도","안동시","포대봉","Hibiscus trionum L.","수박풀"
"경상북도","안동시","포대봉","Dictamnus dasycarpus Turcz.","백선"
"경상북도","안동시","포대봉","Glycine max (L.) Merr. subsp. soja (Siebold & Zucc.) H.Ohashi","돌콩"
"경상북도","안동시","포대봉","Lespedeza cyrtobotrya Miq.","참싸리"
"경상북도","안동시","포대봉","Pueraria lobata (Willd.) Ohwi","칡"
"경상북도","안동시","포대봉","Sophora flavescens Aiton","고삼"
"경상북도","안동시","포대봉","Vicia unijuga A.Braun","나비나물"
"경상북도","안동시","포대봉","Exochorda serratifolia S.Moore","가침박달"
"경상북도","안동시","포대봉","Stephanandra incisa (Thunb.) Zabel","국수나무"
"경상북도","안동시","포대봉","Trigastrotheca stricta (L.) Thulin","석류풀"
"경상북도","안동시","포대봉","Potentilla chinensis Ser.","딱지꽃"
"경상북도","안동시","포대봉","Viola collina Besser","둥근털제비꽃"
"경상북도","안동시","포대봉","Viola keiskei Miq.","잔털제비꽃"
"경상북도","안동시","포대봉","Viola mandshurica W.Becker","제비꽃"
"경상북도","안동시","포대봉","Viola phalacrocarpa Maxim.","털제비꽃"
"경상북도","안동시","포대봉","Viola tenuicornis W.Becker","자주알록제비꽃"
"경상북도","안동시","포대봉","Phryma leptostachya L. var. oblongifolia (Koidz.) Honda","파리풀"
"경상북도","안동시","포대봉","Eriochloa villosa (Thunb.) Kunth","나도개피"
"경상북도","안동시","포대봉","Festuca ovina L.","김의털"
"경상북도","안동시","포대봉","Setaria viridis (L.) P.Beauv.","강아지풀"
"경상북도","안동시","포대봉","Themeda triandra Forssk.","솔새"
"경상북도","안동시","포대봉","Polygala japonica Houtt.","애기풀"
"경상북도","안동시","포대봉","Viola acuminata Ledeb.","졸방제비꽃"
"경상북도","안동시","포대봉","Lilium amabile Palib.","털중나리"
"경상북도","안동시","포대봉","Lilium lancifolium Thunb.","참나리"
"경상북도","안동시","포대봉","Barnardia japonica (Thunb.) Schult.f.","무릇"
"경상북도","안동시","포대봉","Iris domestica (L.) Goldblatt & Mabb.","범부채"
"경상북도","안동시","포대봉","Iris rossii Baker","각시붓꽃"
